,zpid,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,listing_sub_type,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit
9848,37251459,20878,Gaithersburg,MD,39.109183,-77.220682,290000.0,1627282800000,2.0,2.0,935.0,CONDO,RECENTLY_SOLD,-1,False,False,292400.0,1834.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,205000.0,,
9849,37334902,20906,Silver Spring,MD,39.089634,-77.072446,290000.0,1630652400000,3.0,3.0,1251.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,290200.0,2302.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,203333.0,,
9850,37224440,20886,Montgomery Village,MD,39.177282,-77.208073,290000.0,1609228800000,3.0,3.0,1244.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,311200.0,1849.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,189200.0,1400.0,sqft
9851,37231528,20886,Montgomery Village,MD,39.18965,-77.191626,290000.0,1621839600000,3.0,3.0,1248.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,296800.0,1950.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,247400.0,1599.0,sqft
9852,37235030,20879,Gaithersburg,MD,39.178118,-77.183838,290000.0,1607414400000,2.0,3.0,1044.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,313200.0,1860.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,233700.0,2835.0,sqft
9853,37221416,20876,Germantown,MD,39.174107,-77.239883,290000.0,1600758000000,3.0,4.0,1281.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,320500.0,2114.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,222400.0,2118.0,sqft
9854,37082553,20874,Germantown,MD,39.181546,-77.277814,290000.0,1605772800000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,313600.0,1950.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,217700.0,880.0,sqft
9855,37110406,20850,Rockville,MD,39.098662,-77.165285,290000.0,1605772800000,2.0,2.0,1045.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,310500.0,1964.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,280000.0,,
9856,37217899,20886,Montgomery Village,MD,39.174479,-77.196444,290000.0,1624345200000,2.0,2.0,1080.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,294600.0,1767.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,202700.0,1600.0,sqft
9857,37242888,20874,Germantown,MD,39.176672,-77.258128,290000.0,1627887600000,2.0,3.0,1088.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,291900.0,1825.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,210300.0,1349.0,sqft
9858,37085880,20874,Germantown,MD,39.179166,-77.282331,290000.0,1612425600000,3.0,3.0,1683.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,307500.0,2200.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,216667.0,,
9859,37085879,20874,Germantown,MD,39.179232,-77.282357,290000.0,1629442800000,3.0,3.0,1374.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,291000.0,1900.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,193333.0,,
9860,37226378,20877,Gaithersburg,MD,39.145101,-77.183916,290000.0,1620198000000,3.0,3.0,1343.0,CONDO,RECENTLY_SOLD,-1,False,False,298400.0,2100.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,180000.0,,
9861,37241865,20874,Germantown,MD,39.172111,-77.250401,290000.0,1628146800000,3.0,3.0,1532.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,300200.0,2114.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,251900.0,1650.0,sqft
9862,37223864,20886,Montgomery Village,MD,39.188865,-77.195219,290000.0,1603263600000,2.0,2.0,1504.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,317900.0,1999.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,248400.0,1589.0,sqft
9863,37301857,20902,Silver Spring,MD,39.05985,-77.060405,290000.0,1606723200000,1.0,2.0,792.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,308900.0,1892.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,242567.0,7487.0,sqft
9864,37307854,20906,Silver Spring,MD,39.074931,-77.069799,290000.0,1615791600000,4.0,,1519.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,303300.0,2100.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,351233.0,8806.0,sqft
9865,37148346,20866,Burtonsville,MD,39.096684,-76.920613,290000.0,1599634800000,2.0,3.0,900.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,317800.0,1957.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,231800.0,1400.0,sqft
9866,2137473570,20904,Silver Spring,MD,39.08899,-76.93929,290000.0,1601449200000,2.5,3.0,,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,319800.0,2400.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,,,
9867,37225571,20886,Montgomery Village,MD,39.176444,-77.20102,290000.0,1607673600000,3.0,3.0,2079.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,312900.0,2367.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,210000.0,,
9868,37148334,20866,Burtonsville,MD,39.097171,-76.921009,290000.0,1608624000000,2.0,3.0,1365.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,311900.0,2100.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,228800.0,1059.0,sqft
9869,98333823,20871,Clarksburg,MD,39.235313,-77.280155,290000.0,1629097200000,3.0,2.0,1437.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,291200.0,2100.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,213333.0,,
9870,37223819,20886,Montgomery Village,MD,39.188693,-77.193735,290000.0,1600671600000,3.0,3.0,1248.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,319900.0,1950.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,236000.0,1334.0,sqft
9871,37239807,20874,Germantown,MD,39.172798,-77.258689,290000.0,1613462400000,2.0,3.0,1330.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,306100.0,1814.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,219200.0,1085.0,sqft
9872,37301080,20902,Silver Spring,MD,39.054996,-77.068211,290000.0,1615536000000,1.0,3.0,1008.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,303600.0,2199.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,186933.0,3236.0,sqft
9873,37253083,20886,Montgomery Village,MD,39.153527,-77.193896,290000.0,1600412400000,3.0,3.0,1424.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,315200.0,2100.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,255400.0,1517.0,sqft
9874,37146792,20866,Burtonsville,MD,39.096604,-76.931066,290000.0,1616137200000,3.0,2.0,1404.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,302900.0,2034.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,159800.0,818.0,sqft
9875,2077922291,20904,Silver Spring,MD,39.088569,-76.939225,290000.0,1601449200000,4.0,3.0,1670.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,319800.0,2400.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,,,
9876,37217280,20886,Montgomery Village,MD,39.175899,-77.197498,290000.0,1629788400000,3.0,2.0,1620.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,290700.0,1775.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,220900.0,1400.0,sqft
9877,37082241,20874,Germantown,MD,39.185707,-77.270087,290000.0,1602054000000,2.0,3.0,1406.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,319200.0,1826.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,243633.0,1540.0,sqft
9878,54518731,20906,Silver Spring,MD,39.10405,-77.060554,290000.0,1612339200000,2.0,2.0,1446.0,CONDO,RECENTLY_SOLD,-1,False,False,307600.0,2163.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,298333.0,,
9879,37083597,20874,Germantown,MD,39.194101,-77.273752,290000.0,1605513600000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,311100.0,1950.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,242333.0,900.0,sqft
9880,37163180,20874,Germantown,MD,39.150214,-77.273673,290000.0,1623049200000,4.0,,1520.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,295700.0,2408.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,343467.0,1380.0,sqft
9881,37222655,20886,Montgomery Village,MD,39.178044,-77.208987,290000.0,1612944000000,3.0,3.0,1187.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,306800.0,1861.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,193800.0,1400.0,sqft
9882,37144115,20904,Silver Spring,MD,39.052581,-76.973779,290000.0,1613721600000,2.0,2.0,1040.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,305800.0,1539.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,240000.0,,
9883,37105143,20851,Rockville,MD,39.077356,-77.11905,290000.0,1601967600000,2.0,4.0,1287.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,319300.0,2499.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,333400.0,7573.0,sqft
9884,37222622,20886,Montgomery Village,MD,39.177325,-77.209571,290000.0,1615964400000,3.0,3.0,1187.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,303100.0,1861.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,186600.0,1400.0,sqft
9885,37253133,20886,Montgomery Village,MD,39.153799,-77.193787,290000.0,1602658800000,3.0,3.0,1480.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,318500.0,1999.0,{},False,False,RECENTLY_SOLD,290000.0,True,False,False,USD,USA,239600.0,1180.0,sqft
9886,37233997,20876,Germantown,MD,39.182229,-77.237188,291000.0,1618815600000,2.0,2.0,1148.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,301000.0,1798.0,{},False,False,RECENTLY_SOLD,291000.0,True,False,False,USD,USA,205200.0,1750.0,sqft
9887,2072980541,20876,Germantown,MD,39.203372,-77.26231,291000.0,1617174000000,2.0,2.0,1370.0,CONDO,RECENTLY_SOLD,-1,False,False,,2012.0,{},False,False,RECENTLY_SOLD,291000.0,True,False,False,USD,USA,,,
9888,52885335,20876,Germantown,MD,39.203294,-77.261484,291000.0,1601622000000,,,200.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,1875.0,{},False,False,RECENTLY_SOLD,291000.0,True,False,False,USD,USA,10000.0,1.0,acres
9889,37253174,20886,Montgomery Village,MD,39.154123,-77.193332,291400.0,1599548400000,3.0,3.0,1505.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,323400.0,1996.0,{},False,False,RECENTLY_SOLD,291400.0,True,False,False,USD,USA,247400.0,1083.0,sqft
9890,37242516,20879,Gaithersburg,MD,39.175032,-77.192494,292000.0,1606982400000,2.5,,1188.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,354100.0,1950.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,255500.0,2560.0,sqft
9891,37241553,20886,Montgomery Village,MD,39.154424,-77.194179,292000.0,1623826800000,3.0,3.0,1353.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,297100.0,1978.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,212300.0,1058.0,sqft
9892,37223801,20886,Montgomery Village,MD,39.188346,-77.191885,292000.0,1603782000000,3.0,2.0,1504.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,316000.0,1999.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,254900.0,1581.0,sqft
9893,37226298,20877,Gaithersburg,MD,39.14449,-77.180661,292000.0,1620889200000,3.0,3.0,1343.0,CONDO,RECENTLY_SOLD,-1,False,False,297200.0,2086.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,180000.0,,
9894,37083599,20874,Germantown,MD,39.194219,-77.273734,292000.0,1613980800000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,305200.0,1950.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,217300.0,820.0,sqft
9895,37251397,20878,Gaithersburg,MD,39.124304,-77.243894,292000.0,1630479600000,2.0,2.0,1096.0,CONDO,RECENTLY_SOLD,-1,False,False,292300.0,2005.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,270000.0,,
9896,37234431,20886,Montgomery Village,MD,39.160119,-77.198665,292000.0,1620370800000,2.0,3.0,1347.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,300300.0,1800.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,253300.0,764.0,sqft
9897,37143062,20905,Silver Spring,MD,39.09838,-76.986796,292000.0,1608019200000,2.0,3.0,1120.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,312000.0,1999.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,215700.0,1500.0,sqft
9898,37085977,20874,Germantown,MD,39.168115,-77.290536,292000.0,1607673600000,2.0,2.0,1325.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,315100.0,2049.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,230000.0,,
9899,37143792,20904,Silver Spring,MD,39.060302,-76.973221,292000.0,1600066800000,3.0,3.0,1152.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,364300.0,2199.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,255200.0,1260.0,sqft
9900,37232087,20877,Gaithersburg,MD,39.145359,-77.186574,292000.0,1602226800000,4.0,3.0,1890.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,321200.0,2362.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,257200.0,1800.0,acres
9901,37226339,20877,Gaithersburg,MD,39.14505,-77.182737,292000.0,1629097200000,3.0,3.0,1343.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,293200.0,2086.0,{},False,False,RECENTLY_SOLD,292000.0,True,False,False,USD,USA,180000.0,,
9902,37082660,20874,Germantown,MD,39.18074,-77.279463,292500.0,1605513600000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,316500.0,1950.0,{},False,False,RECENTLY_SOLD,292500.0,True,False,False,USD,USA,212800.0,880.0,sqft
9903,37082602,20874,Germantown,MD,39.181279,-77.279186,292500.0,1617951600000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,303500.0,1950.0,{},False,False,RECENTLY_SOLD,292500.0,True,False,False,USD,USA,217700.0,840.0,sqft
9904,37334868,20906,Silver Spring,MD,39.089396,-77.072253,292500.0,1614326400000,2.0,3.0,1315.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,307700.0,2311.0,{},False,False,RECENTLY_SOLD,292500.0,True,False,False,USD,USA,203333.0,,
9905,37191169,20815,Chevy Chase,MD,38.96386,-77.09162,293000.0,1622617200000,1.0,1.0,1031.0,CONDO,RECENTLY_SOLD,-1,False,False,296400.0,1788.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,310000.0,,
9906,37330111,20906,Silver Spring,MD,39.088264,-77.030059,293000.0,1606118400000,3.0,2.0,1441.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,318000.0,1999.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,255200.0,1500.0,sqft
9907,2108967201,20866,Burtonsville,MD,39.094803,-76.933906,293000.0,1601535600000,3.0,3.0,1820.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,323000.0,2307.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,,,
9908,97480245,20905,Silver Spring,MD,39.094447,-76.982769,293000.0,1620716400000,2.0,3.0,1280.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,296200.0,2070.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,227500.0,1500.0,sqft
9909,37251032,20886,Montgomery Village,MD,39.180129,-77.211817,293000.0,1614758400000,2.0,3.0,1246.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,307700.0,1807.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,222900.0,700.0,sqft
9910,37144025,20866,Burtonsville,MD,39.094903,-76.933644,293000.0,1601535600000,3.0,3.0,1820.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,318700.0,2199.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,241667.0,,
9911,37242453,20879,Gaithersburg,MD,39.176726,-77.190835,293000.0,1621494000000,1.0,,1144.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,300200.0,1864.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,235000.0,1823.0,sqft
9912,37145455,20866,Burtonsville,MD,39.086023,-76.936555,293000.0,1600844400000,3.0,3.0,1560.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,323800.0,2264.0,{},False,False,RECENTLY_SOLD,293000.0,True,False,False,USD,USA,231300.0,1511.0,sqft
9913,37230144,20886,Montgomery Village,MD,39.164656,-77.204836,293500.0,1627023600000,3.0,3.0,1696.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,295400.0,2100.0,{},False,False,RECENTLY_SOLD,293500.0,True,False,False,USD,USA,246900.0,1891.0,sqft
9914,67486117,20850,Rockville,MD,39.090782,-77.151804,293900.0,1620025200000,1.0,2.0,1085.0,CONDO,RECENTLY_SOLD,-1,False,False,302600.0,1966.0,{},False,False,RECENTLY_SOLD,293900.0,True,False,False,USD,USA,280000.0,,
9915,37075350,20886,Montgomery Village,MD,39.192709,-77.192393,294000.0,1628146800000,2.0,3.0,1390.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,295800.0,1814.0,{},False,False,RECENTLY_SOLD,294000.0,True,False,False,USD,USA,199900.0,1050.0,sqft
9916,37078929,20886,Montgomery Village,MD,39.18728,-77.162361,294000.0,1623394800000,3.0,3.0,1440.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,294400.0,1950.0,{},False,False,RECENTLY_SOLD,294000.0,True,False,False,USD,USA,217000.0,760.0,sqft
9917,37117186,20814,Bethesda,MD,39.030333,-77.093522,294500.0,1604649600000,1.0,,1047.0,CONDO,RECENTLY_SOLD,-1,False,False,321300.0,1950.0,{},False,False,RECENTLY_SOLD,294500.0,True,False,False,USD,USA,250000.0,1.0,acres
9918,37253144,20886,Montgomery Village,MD,39.153798,-77.193193,294990.0,1622790000000,3.0,2.0,1380.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,299400.0,1993.0,{},False,False,RECENTLY_SOLD,294990.0,True,False,False,USD,USA,233700.0,1247.0,sqft
9919,37193570,20816,Bethesda,MD,38.964047,-77.101248,295000.0,1604390400000,2.0,2.0,1336.0,CONDO,RECENTLY_SOLD,-1,False,False,362900.0,2804.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,300000.0,,
9920,71804563,20910,Silver Spring,MD,38.99465,-77.025192,295000.0,1618902000000,1.0,1.0,742.0,CONDO,RECENTLY_SOLD,-1,False,False,305000.0,2008.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,300000.0,,
9921,37224124,20874,Germantown,MD,39.157149,-77.260136,295000.0,1607500800000,3.0,4.0,1368.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,312000.0,2214.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,211000.0,2000.0,sqft
9922,37083633,20874,Germantown,MD,39.193345,-77.2747,295000.0,1628751600000,2.0,3.0,1120.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,296400.0,1822.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,194733.0,1331.0,sqft
9923,37145146,20904,Silver Spring,MD,39.083277,-76.951665,295000.0,1627628400000,1.0,2.0,1335.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,297200.0,1662.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,172200.0,892.0,sqft
9924,97476105,20850,Rockville,MD,39.117173,-77.170333,295000.0,1601622000000,1.0,2.0,1006.0,CONDO,RECENTLY_SOLD,-1,False,False,325100.0,1949.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,295000.0,,
9925,37323668,20906,Silver Spring,MD,39.102563,-77.060749,295000.0,1624258800000,2.0,3.0,1194.0,CONDO,RECENTLY_SOLD,-1,False,False,297200.0,2183.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,170000.0,,
9926,37241201,20876,Germantown,MD,39.176065,-77.242197,295000.0,1621580400000,2.0,2.0,1344.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,302200.0,1706.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,211600.0,1059.0,sqft
9927,37337210,20906,Silver Spring,MD,39.106091,-77.072517,295000.0,1609142400000,3.0,3.0,1480.0,CONDO,RECENTLY_SOLD,-1,False,False,316700.0,2385.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,293333.0,,
9928,37234785,20876,Germantown,MD,39.187952,-77.236017,295000.0,1607587200000,3.0,3.0,1200.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,318400.0,1999.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,276600.0,1400.0,sqft
9929,37323792,20906,Silver Spring,MD,39.066603,-77.05689,295000.0,1614240000000,,,1392.0,CONDO,RECENTLY_SOLD,-1,False,False,310400.0,2699.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,205000.0,3514.0,sqft
9930,37224797,20874,Germantown,MD,39.159365,-77.264351,295000.0,1618383600000,3.0,3.0,1248.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,305600.0,1999.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,198000.0,2000.0,sqft
9931,37245576,20878,Gaithersburg,MD,39.124324,-77.211111,295000.0,1603436400000,3.0,3.0,1582.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,321700.0,2100.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,269900.0,1200.0,sqft
9932,37232576,20886,Montgomery Village,MD,39.179767,-77.215491,295000.0,1615363200000,4.0,3.0,1595.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,309100.0,2070.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,253400.0,2471.0,sqft
9933,37296073,20906,Silver Spring,MD,39.06554,-77.05874,295000.0,1612252800000,2.0,3.0,1448.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,335000.0,2499.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,263333.0,,
9934,37253072,20886,Montgomery Village,MD,39.153128,-77.194788,295000.0,1611129600000,3.0,2.0,1380.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,314300.0,1999.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,243700.0,1695.0,sqft
9935,37239828,20874,Germantown,MD,39.163635,-77.249805,295000.0,1619074800000,2.0,2.0,1398.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,311200.0,1706.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,240700.0,1251.0,sqft
9936,37080335,20871,Clarksburg,MD,39.239336,-77.280615,295000.0,1601449200000,2.0,4.0,1652.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,457700.0,2499.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,277467.0,0.3575987144168962,acres
9937,37253856,20850,Rockville,MD,39.110054,-77.209492,295000.0,1601276400000,2.0,2.0,1119.0,CONDO,RECENTLY_SOLD,-1,False,False,325500.0,1964.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,250000.0,2857.0,sqft
9938,37241558,20886,Montgomery Village,MD,39.154511,-77.194598,295000.0,1623308400000,3.0,3.0,1353.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,299600.0,1978.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,217900.0,1058.0,sqft
9939,37249387,20878,Gaithersburg,MD,39.108665,-77.219246,295000.0,1624863600000,3.0,2.0,1170.0,CONDO,RECENTLY_SOLD,-1,False,False,291500.0,2100.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,260000.0,,
9940,37083554,20874,Germantown,MD,39.193695,-77.27363,295000.0,1625036400000,3.0,3.0,1604.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,299000.0,1950.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,215267.0,960.0,sqft
9941,37078910,20886,Montgomery Village,MD,39.18677,-77.159871,295000.0,1599807600000,3.0,3.0,1440.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,305300.0,1950.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,220400.0,1050.0,sqft
9942,71803417,20852,Rockville,MD,39.050408,-77.110227,295000.0,1628751600000,1.0,1.0,813.0,CONDO,RECENTLY_SOLD,-1,False,False,296400.0,1800.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,290000.0,,
9943,37089044,20876,Germantown,MD,39.203639,-77.262227,295000.0,1626418800000,2.0,3.0,1480.0,CONDO,RECENTLY_SOLD,-1,False,False,296900.0,2100.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,226667.0,,
9944,37143542,20866,Burtonsville,MD,39.092196,-76.92845,295000.0,1612857600000,2.0,3.0,1188.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,312200.0,2250.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,249500.0,2240.0,sqft
9945,37084042,20874,Germantown,MD,39.192113,-77.279914,295000.0,1616396400000,3.0,3.0,1569.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,307900.0,1777.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,225000.0,,
9946,37224420,20886,Montgomery Village,MD,39.177118,-77.207582,295000.0,1625209200000,3.0,3.0,1180.0,TOWNHOUSE,RECENTLY_SOLD,-1,False,False,297300.0,1814.0,{},False,False,RECENTLY_SOLD,295000.0,True,False,False,USD,USA,198200.0,1400.0,sqft
